"id","result"
817797,14
793437,16
806601,13
814107,14
807133,10
800043,11
826403,16
794260,16
786678,16
800092,16
798954,10
789581,13
821590,13
821996,16
820648,16
809860,16
809911,10
817562,4
793575,7
794710,7
797268,16
785125,7
788542,10
811402,16
805514,11
816296,1
801959,14
824638,11
805727,16
813855,11
796719,16
785276,13
826614,10
794055,1
818606,10
824993,10
807880,16
825349,11
792709,13
812538,7
795977,16
819300,13
826355,13
790106,13
807090,14
811961,4
797280,16
819717,11
818926,11
796229,16
808885,16
795354,16
817219,6
784174,11
783314,13
784106,11
786802,14
793246,10
804111,13
791084,0
791151,4
805740,16
804239,11
817609,13
798689,13
814102,4
783178,10
794575,7
813706,16
789200,14
808983,15
809183,13
814488,16
802830,11
798280,16
809739,13
783761,16
819607,13
802377,11
797508,16
790178,13
808593,16
806576,14
783411,16
824295,16
790972,13
795980,14
798841,16
811178,16
788678,13
820383,16
799398,15
811312,16
811621,16
823651,16
813588,14
810584,16
783137,10
792313,11
814888,16
826749,13
798142,10
815999,13
785273,11
795227,14
825281,11
791416,16
799722,11
813102,11
820437,16
795228,14
821372,11
787337,13
783788,11
792270,14
783940,16
822348,11
790245,11
812902,16
821600,4
800486,13
812136,11
821920,16
785602,13
793822,11
824809,16
819075,11
784048,16
796405,0
783793,16
823899,13
793721,10
821902,16
783494,13
809798,11
823099,11
807175,16
822585,13
826121,16
800451,11
821799,0
815762,16
818023,13
784085,10
794599,7
788237,11
805589,16
812961,16
785322,16
799322,10
790187,13
826440,16
826051,14
807294,16
802149,11
807990,10
814139,16
792767,13
814020,11
824882,10
789585,13
784249,13
786049,13
786424,16
823679,16
826266,10
787349,10
824431,10
813114,16
818164,16
801338,13
810116,16
817893,13
823323,15
803459,11
789558,13
795363,11
797665,13
806082,16
809916,10
813508,16
793786,11
792765,11
823231,16
814877,16
787582,16
787733,10
822017,16
802179,7
801767,16
792002,11
796698,3
820549,16
803783,13
822944,13
805345,10
795208,16
793978,10
808576,16
824842,11
817814,11
818968,13
794494,10
790132,13
792223,14
814294,11
792039,16
790913,13
821007,16
794319,11
794466,14
788818,10
787999,0
787056,10
820131,11
810622,16
785112,16
812392,16
822391,13
820100,13
812532,11
806594,11
808696,11
791617,11
805475,16
822337,0
808965,16
801439,11
822358,0
787851,11
816621,13
791745,16
792133,11
791824,16
820546,16
814233,14
782552,13
808051,16
807443,11
796656,16
799735,16
782876,10
821136,16
801399,13
814099,10
825377,16
797705,13
782318,4
793587,7
783803,16
815872,16
824925,16
804770,16
795207,14
803552,13
814668,13
800842,10
784626,13
785970,13
822395,11
824761,13
822691,11
820371,11
784934,11
804857,10
788467,16
822658,16
785250,13
803139,13
820829,11
786286,16
804963,10
823674,16
808526,11
825795,16
819062,13
812587,7
789091,16
794785,10
792666,13
797180,16
783814,16
810837,14
793817,10
814108,11
809049,11
815962,11
811849,11
794123,13
788975,16
819044,11
819429,13
798953,11
809420,13
809489,13
821147,10
784112,13
821448,11
798502,3
785876,11
794692,10
824115,16
800318,16
787840,13
825417,16
806283,11
788485,16
795711,4
799907,13
801476,16
794991,11
816215,13
826024,11
820211,13
822500,11
782628,11
785448,14
813720,11
803232,11
812671,16
798853,16
811128,11
820491,16
824387,16
802144,10
814932,16
821293,13
809992,13
791136,11
821310,13
820470,16
809586,13
802554,4
807799,16
824909,11
793877,16
819219,10
798032,16
789909,11
784277,10
783430,10
809238,11
789622,13
788058,10
810654,16
790746,0
795179,11
811239,4
811871,16
824202,16
802828,0
825098,11
795138,14
821053,16
797513,6
806933,11
793789,13
804319,13
820078,11
797930,7
812971,16
826059,16
803580,13
820444,16
793851,16
808831,16
787761,11
821196,11
788934,16
798041,13
798213,13
798452,1
804981,0
805370,16
815869,13
800213,16
799140,16
785730,11
818509,10
782918,10
800478,13
789271,13
818756,16
798809,16
810108,16
796501,11
807877,16
813146,16
817638,7
806781,10
821496,11
807916,16
794084,13
803751,13
822430,11
782500,14
804455,16
797701,13
824084,16
794751,14
826364,11
792355,16
809981,13
788722,16
790601,0
787928,11
825575,11
794132,13
795133,11
805290,10
821328,13
812616,7
812628,7
825273,11
819843,13
813666,11
812682,16
814230,16
792857,11
783347,11
823538,7
792827,11
803426,13
809303,16
815858,11
826245,4
783184,11
796038,16
818670,14
823077,11
816604,11
788900,16
803390,13
806112,11
805190,10
799813,11
815152,11
806129,11
790353,13
825752,16
826433,16
796059,8
802734,11
808308,16
799350,11
809984,11
820839,13
803205,11
812443,16
812548,7
809999,13
791140,11
789266,11
788037,16
809156,13
784842,16
796837,10
809050,16
785573,13
821121,11
814577,11
819836,13
786396,11
817409,16
790491,16
798999,16
813482,16
789520,13
817106,11
819326,13
799437,11
809061,16
819809,10
788688,13
793233,7
799901,13
825115,10
809844,13
817396,13
803024,11
818923,13
806267,10
802348,11
819370,13
801580,16
787960,0
796030,16
811106,16
808567,16
788147,10
792106,16
815929,16
818495,10
812167,11
824845,16
801502,13
787016,11
814168,16
785745,16
797818,16
791276,11
805318,10
810845,11
790828,0
816027,16
807450,0
811075,16
783125,16
794538,7
825769,1
812719,16
826785,16
789245,11
824927,16
826741,14
820299,11
814137,11
825634,13
809459,11
825737,11
795577,16
817039,16
816125,4
788082,10
805255,11
816574,13
802820,11
791348,11
820061,13
807331,16
809784,13
821295,13
806453,11
803095,13
808177,16
803116,13
807024,14
811313,16
808916,16
814206,16
794191,11
787520,7
783021,10
802312,7
819927,13
801980,11
814235,10
802565,10
823937,16
819253,11
801994,11
784932,16
800200,11
793267,11
809449,11
810110,16
819914,13
826720,16
808026,16
807243,13
788831,16
811896,14
798030,11
797825,11
806447,13
800754,16
821430,11
819473,11
806620,11
785715,16
795167,10
791305,10
819879,13
808205,16
803649,8
796513,0
782551,13
786071,0
803094,13
825468,16
804973,10
805824,16
824682,13
786308,11
793120,14
825084,11
821414,13
819263,13
797786,16
817658,7
824378,16
808188,16
788200,16
793991,10
819419,13
818259,0
794722,7
798642,11
789667,13
786525,14
783903,16
798133,16
786595,7
821837,16
810892,11
815382,16
802393,11
823769,0
806470,11
793607,7
805766,16
809958,13
809334,11
806913,10
800620,13
823117,11
798631,10
821210,11
795589,10
825198,16
799962,11
800772,16
800583,11
802512,16
785473,11
811191,16
814038,10
814451,16
803449,13
821036,11
785839,16
794062,11
809631,11
804297,11
799445,16
816049,16
822230,13
814145,11
795593,10
807836,16
805547,13
809787,13
802847,0
800366,11
812468,16
822145,10
823379,16
821262,11
817187,10
792228,14
788186,13
799986,16
814272,11
804967,10
824076,16
801402,16
815730,16
818593,11
809314,13
825000,13
822088,16
788447,16
798171,10
819523,13
799928,13
799510,16
817221,3
790605,10
821543,13
800311,16
825155,16
790352,13
813179,14
789152,10
817939,11
794474,13
809497,13
816873,10
820284,11
786715,11
820069,13
795107,11
822999,13
800419,13
783641,13
798621,16
795286,0
802970,13
792064,16
788735,16
805098,10
798552,10
795847,16
807931,16
809602,13
786753,13
791364,13
822975,13
792694,16
818686,10
803963,13
823779,3
825935,11
823200,10
824243,10
801828,16
804446,16
821068,16
814648,13
819050,13
820580,16
804377,13
800217,16
790734,0
806638,16
809113,11
804202,13
805330,13
801739,14
790868,13
807125,10
806104,4
823021,13
819804,13
814190,11
796621,16
792820,16
799454,16
798438,14
810604,16
816634,14
820447,16
793264,16
823003,13
795414,16
784912,16
822778,14
798625,11
804998,10
799240,16
795530,16
786666,11
800524,13
788593,10
821785,11
804766,16
822038,16
805413,16
786065,16
792655,13
817958,10
807957,16
809740,13
813168,14
798431,11
790379,13
788059,10
782668,13
783277,16
797926,11
791763,16
800324,16
805503,16
792704,13
802101,11
793070,16
794007,10
812888,16
805276,11
819613,13
793541,14
811200,4
816225,13
822497,11
791772,16
805329,13
816896,14
791945,14
823710,16
799542,11
800276,13
804178,13
814948,16
825200,11
788933,16
821627,14
790505,13
802937,11
794765,7
791782,16
817375,16
812698,16
799095,16
812025,14
789414,11
789583,13
805827,16
820982,16
807283,16
797925,11
806343,11
791109,16
801118,7
826388,16
804401,13
803292,13
824332,0
787492,10
792689,16
824684,13
785683,11
798838,11
805031,10
790432,11
820052,13
822355,11
797191,11
811432,16
819933,13
792412,16
807890,10
808233,16
810903,14
821991,16
824355,0
789088,16
816855,10
823801,16
784224,13
805570,13
807074,10
803550,13
784122,11
786468,16
820645,16
801383,13
794610,7
798153,13
815896,16
797492,11
803291,13
784643,15
801668,11
799295,10
818949,13
819418,10
789262,13
814313,4
819459,13
820255,10
807575,10
812998,16
796780,13
799765,13
801981,11
815700,16
784692,16
785460,11
819512,13
815802,3
812939,16
803706,13
811597,16
788675,13
804329,11
796739,13
792078,16
806707,10
807341,16
793362,11
785752,11
799675,16
805610,16
795397,16
794733,10
801228,16
823730,16
786108,16
795724,14
791816,16
792046,16
806838,10
820497,15
797623,0
809743,13
798826,14
809567,13
817801,11
801963,13
825338,11
815184,16
811346,16
797634,0
809963,13
788139,10
791744,16
823160,13
792230,14
802676,13
823579,11
801911,0
798065,13
790522,11
795511,16
811755,11
807573,11
820010,13
800353,16
788557,10
822925,13
810179,16
798154,13
815901,16
812904,16
788223,13
802063,11
805889,16
823042,13
812209,16
790426,11
815903,11
817514,13
792392,11
813811,14
821879,16
799975,15
794973,10
786848,13
793659,11
786914,14
805454,16
802503,11
819773,11
823846,16
798461,16
798636,11
798679,11
824814,16
808700,16
807043,11
818694,11
787475,16
789330,13
785525,13
826452,16
813488,16
802665,13
804277,13
813067,14
820686,11
812421,16
793948,10
826392,16
788639,10
809132,13
811791,16
789412,11
799679,11
806001,13
807510,11
803605,11
801797,16
812716,16
789907,13
799778,13
783157,11
788266,14
802493,11
787435,13
792087,11
816788,11
822267,11
824861,16
803053,13
812349,16
801397,13
807184,11
790553,15
820727,4
786866,16
790233,16
797761,16
799504,16
803774,11
794701,10
821181,16
804204,13
795132,16
812695,16
787567,16
797717,13
798715,10
796269,11
790878,11
817781,11
825723,16
825764,16
793557,7
823341,11
799520,7
803087,13
824486,4
822749,14
801507,14
786821,4
806683,10
799092,16
825966,11
802431,10
806450,11
789778,13
805637,11
794584,11
805644,16
805033,10
820539,16
810836,14
791257,11
786270,16
800036,16
800466,16
805082,10
814732,16
795158,11
800132,13
806002,11
783073,16
798340,14
805179,10
820310,11
803190,13
817901,11
784612,11
799698,11
817400,13
792008,10
819719,13
813113,6
787997,0
813208,16
811047,16
811826,16
802319,7
822100,16
788613,16
826194,0
812878,16
802609,13
804016,13
796521,0
825978,16
813822,14
818252,0
786473,7
812481,16
791399,16
788470,16
792623,16
811476,16
809964,13
801441,16
811118,16
815365,11
816814,11
802814,0
816737,11
814077,11
817755,0
826010,16
804265,13
818749,13
825706,11
789864,16
788897,16
789404,13
821774,0
793753,11
784109,13
785756,10
805007,10
822612,7
801874,16
789867,16
820033,13
816628,13
784859,16
814383,10
801691,16
816556,16
825868,16
807451,11
817940,13
814945,16
799123,16
792051,16
793397,16
785249,13
806736,10
822485,11
816928,13
823870,16
819033,11
815934,16
814264,11
804408,16
790066,11
790148,13
793910,11
818747,10
815705,16
808798,16
799126,16
812630,7
788319,11
816082,16
821140,16
784866,16
788192,16
811643,7
814744,16
795821,11
818161,16
826579,13
792757,11
814322,11
804630,11
807465,11
811479,16
819089,11
805282,0
790823,0
782871,11
792071,16
785290,16
826516,11
821027,11
805450,16
822399,13
817042,11
802481,11
804702,16
810839,14
786850,6
795026,7
786014,14
787116,16
826669,11
791854,16
784081,11
813748,16
823045,10
789654,13
812899,16
811211,16
816014,13
824017,11
792734,13
804787,16
802284,10
782650,11
809680,13
812871,16
794137,13
793552,7
793331,16
826247,16
807003,10
808391,11
825633,13
820342,11
809456,13
825210,16
798774,16
804166,11
799995,11
823782,4
791965,16
793972,11
796154,10
817336,7
789207,11
819569,14
789738,13
817686,7
794998,14
817604,11
815807,11
809925,11
811448,16
789646,13
803306,11
805916,16
823020,13
811515,16
788559,10
799818,13
826733,14
816198,13
815282,11
795448,16
793108,14
824836,16
791831,16
791141,4
810788,16
797688,0
809856,11
790113,13
794125,13
790523,16
782445,13
800935,10
815910,16
798791,11
824171,9
822566,11
809378,13
824875,11
802574,15
808722,16
794979,13
801290,16
792400,16
792753,11
811383,16
782758,6
786030,16
795932,11
806149,11
802669,13
800290,16
793943,4
812476,16
803171,13
786082,11
819282,13
789323,11
825899,16
814544,3
805513,14
797920,10
797897,13
787345,10
810009,10
810130,16
826500,11
806976,10
808502,0
788737,16
817157,16
812981,16
788483,16
784640,13
788260,11
818574,10
802090,13
816865,11
819525,13
806325,13
811758,11
790107,8
819762,13
807803,16
801265,16
800055,16
783618,13
800521,13
824369,16
812541,7
823225,13
826058,16
806116,11
785478,7
820410,16
815346,0
824936,16
789540,13
784655,7
819198,11
796530,0
786617,11
808617,16
824146,16
783377,10
822287,10
799880,13
784212,16
818736,11
825407,11
790378,13
818738,11
805597,13
820059,11
794727,7
820441,16
800925,11
825454,16
806856,10
801405,16
812499,16
819985,13
804947,14
819962,13
788473,16
817308,7
798002,10
824958,11
805436,16
806907,10
797859,16
790911,13
826459,16
802536,11
820303,11
804567,11
792710,13
789287,13
802984,13
823157,13
817644,7
788572,11
812992,16
805305,10
813115,11
822564,11
809697,13
821453,13
790321,13
803463,13
825480,11
815120,16
788600,11
787895,11
798749,16
790886,11
803664,11
817019,16
821518,16
795964,11
812018,14
790754,0
797737,11
801762,13
810368,11
802915,11
822300,11
823350,14
800681,13
790083,13
787720,10
817301,7
791632,16
822333,0
824453,11
785830,16
794653,6
793638,7
802361,7
809590,11
817192,13
790136,13
819334,11
809658,13
819827,13
817508,13
807453,11
793072,16
795620,11
798269,4
816515,16
786265,11
786800,0
788252,11
818308,10
803905,11
817391,16
788571,16
807329,16
794138,13
799815,11
804207,13
818116,16
784539,14
789533,13
799982,16
808510,0
822481,13
822403,13
804059,16
783983,16
783188,11
805922,10
806887,10
786741,11
782491,13
813731,7
825333,11
798528,4
787859,13
786845,13
809252,13
822440,11
822763,10
811875,14
819399,13
789621,13
801385,11
817778,13
801685,11
818531,0
826015,16
822533,0
799506,11
826180,11
808553,16
819922,11
817005,13
821786,11
817977,13
784374,10
806635,11
812405,16
813537,13
790403,13
812817,16
793381,16
804954,11
819318,13
807427,11
802695,0
782730,16
801948,10
815338,0
794207,16
782793,13
785549,11
806014,11
823841,13
815784,16
804997,10
822372,0
804153,13
817358,11
817497,16
815270,16
800952,10
824441,11
814497,3
792348,16
798187,11
803545,13
804822,16
809760,13
799959,13
796411,0
801363,13
805311,10
819159,13
786842,13
826435,16
817129,16
825992,10
804258,11
820077,13
784548,10
823621,10
810585,16
802694,11
820167,13
794972,10
792206,14
794873,11
786706,13
807004,11
802453,10
805714,16
793435,16
798229,13
795253,16
782435,10
792771,13
816048,16
820532,16
782489,13
787513,7
795617,10
785528,10
824416,11
819656,11
789841,13
795002,7
790008,11
814561,11
792077,16
825954,16
823766,16
798880,11
820176,13
814015,16
783566,13
792387,16
820385,16
796665,11
797150,16
818284,11
823075,13
810871,10
823817,10
814465,13
821497,11
802904,0
824093,11
815906,16
788842,11
823893,16
793409,16
813746,7
799827,13
825618,11
800309,14
825197,16
825544,16
817054,16
797517,4
811489,4
805109,10
824311,0
822465,10
801660,14
784898,16
818469,10
794463,11
786206,10
806023,16
805707,11
801348,11
809056,16
807290,16
818534,11
822141,11
813435,16
808838,16
806575,11
791836,16
783357,10
811525,11
782717,11
807351,14
782625,4
815861,11
796423,0
788104,11
807857,16
786227,13
784651,7
786757,11
789085,16
813233,14
824381,16
811613,16
788994,16
826308,13
803067,13
808439,11
819863,13
813866,11
788077,11
794382,11
802212,7
789523,11
812843,16
802132,14
786117,13
791927,10
818575,11
826050,14
792708,13
826011,16
817244,7
788656,11
788791,16
796462,0
784155,11
805709,16
799162,16
826512,10
789568,11
821830,16
821174,16
819515,13
789008,10
796828,13
821989,16
815947,16
787811,13
817018,16
794895,10
797511,11
796439,0
791537,4
820162,11
793811,11
816006,13
787506,11
816550,10
795290,0
789401,13
822371,0
785326,16
821364,11
819690,13
808849,16
821886,16
800690,11
788944,16
786403,11
819105,14
803225,13
821396,13
809837,13
796178,0
806721,11
810341,11
811675,13
783876,16
802166,7
822132,16
801459,16
786182,13
787599,16
812669,16
792537,16
823009,13
817033,16
803364,13
788475,11
818426,10
787996,11
819329,13
791536,14
817111,16
803845,13
783097,13
800096,16
807041,10
818727,15
788760,16
784002,11
821622,14
823455,0
819238,14
790470,16
799567,11
809764,13
823321,14
793570,7
825342,11
812834,16
824527,16
805528,13
797864,14
791123,11
822392,11
809578,13
802588,10
787618,11
789013,11
805847,16
806134,11
789799,11
826432,16
794705,7
824707,13
824181,16
799281,10
815129,16
798366,11
806427,11
798380,14
811744,11
810598,16
801189,16
796121,10
790612,14
803260,10
796553,0
814263,16
799139,16
824271,10
819125,16
806535,13
818253,0
801356,0
808394,11
810857,13
793755,13
806341,13
795506,16
812549,7
825453,16
825130,16
788861,16
821471,13
797129,16
816072,16
809208,16
800071,10
793566,7
795517,11
826655,10
795601,10
800295,13
792211,14
813006,4
791534,14
797590,16
789129,11
784281,10
825323,11
785572,13
815130,16
820109,13
820503,16
809455,11
793392,16
796371,11
793653,16
803992,13
796537,0
792502,7
800616,11
793311,0
800875,11
795351,0
819849,13
825107,11
791936,16
798971,16
814164,16
787750,11
783304,11
808221,16
798049,10
802360,7
825559,6
825771,13
807992,11
818173,16
825673,11
815225,16
805925,16
790598,10
799323,11
824529,16
793720,16
796681,11
816066,16
805823,16
783141,11
811672,11
789562,11
810885,10
794087,13
823644,11
821261,16
788772,16
811543,16
811081,16
801358,13
784681,9
794491,10
797629,0
799120,16
802729,11
794757,7
821836,16
806537,16
818246,0
815258,11
799534,14
807172,11
783770,16
783259,11
822851,13
791201,10
800442,13
803337,13
804464,16
803113,13
811216,6
824713,13
806006,13
798010,10
818605,14
790692,0
813514,16
786329,16
786961,10
787008,10
786717,13
783868,16
816991,16
783468,13
793958,6
784598,11
810668,16
804915,11
826596,13
808032,16
803670,13
825566,11
808516,11
785569,13
818921,13
813202,16
785986,16
802890,16
818294,0
787830,13
798439,0
826008,16
824739,13
819035,13
820835,13
782498,14
784179,10
785349,6
798489,0
792879,11
816930,11
812728,13
788405,16
785677,13
797772,14
809700,13
792488,11
816289,13
783336,16
805277,13
804583,11
796041,16
816375,11
800531,13
787197,13
819983,13
822906,13
798058,13
806661,10
808966,16
824983,4
782493,13
803826,11
790490,11
806697,11
808234,16
792552,11
784117,11
803738,13
804380,13
792441,10
793212,7
792872,16
787034,10
788865,16
806752,10
821823,4
815989,11
811179,16
793404,16
818992,13
782927,10
792346,16
802918,0
786457,11
814308,11
814456,16
784070,11
791417,16
810138,16
794265,16
795942,16
796745,16
804169,13
795125,13
809164,0
799377,16
813003,16
792018,11
809899,11
817880,10
820460,13
791958,16
804504,10
803949,13
791998,14
823895,16
798535,7
815157,11
797559,0
784532,14
812914,16
802698,0
803703,13
825015,13
825086,11
813928,11
824103,16
785937,0
797733,16
808057,16
785420,16
788296,11
799195,16
817078,4
804432,16
802457,16
787620,16
815783,16
811949,16
790877,16
785384,13
798887,16
798427,11
784855,16
799457,16
801549,11
818380,14
792082,16
808814,11
806745,10
782998,10
786667,6
812433,16
797631,16
823678,16
806066,11
798220,10
792531,16
817601,13
824559,13
824002,14
826236,11
790374,13
792688,16
793179,11
791165,14
794140,13
817342,7
808387,11
812039,4
808373,11
784093,16
822930,13
821779,0
799716,10
812228,16
813019,16
792755,13
793604,7
820035,11
822013,16
785757,15
814040,11
817185,13
809244,13
788918,10
799594,11
784983,13
813939,11
802262,7
798144,13
797916,10
787043,10
822108,4
808418,11
794093,13
793959,10
786685,11
795303,0
816809,16
798437,11
810181,16
795018,7
799761,13
783780,15
805753,16
808371,11
786116,16
805120,11
799890,13
782546,13
804282,13
813997,10
820000,13
818395,13
787082,13
807391,11
802724,11
818627,10
812681,16
813668,11
793249,11
803965,11
802191,7
819538,13
798915,10
818758,13
808904,16
786972,16
826407,7
799173,11
791614,11
785866,10
821028,16
783513,13
800891,11
809467,13
807819,16
816404,13
820474,16
809637,11
787444,14
817424,10
820725,13
786236,16
806577,11
815417,16
822422,10
785511,11
820860,16
809374,13
805621,16
787576,16
789312,13
808274,16
825011,13
813594,14
798737,14
825974,16
812286,11
804755,16
805166,11
784757,14
792343,11
824783,13
803083,13
820414,11
808265,10
792231,14
799796,13
806322,13
821069,11
812144,13
808031,16
806806,10
824552,11
783089,14
786389,11
802121,10
819196,13
812612,7
796679,16
816059,14
826557,13
806732,16
790840,11
782583,13
784082,11
790100,13
791272,11
823655,16
788714,16
797738,11
823183,16
803028,13
820536,11
802106,4
792615,13
821133,16
807044,10
794422,14
784552,16
782554,13
790614,10
790407,0
784832,13
816742,16
817109,14
804913,10
818483,10
782817,16
802726,0
823737,10
788169,0
825749,16
796125,14
807075,10
820079,13
825159,16
804054,16
802977,13
812117,4
804422,16
819320,13
794168,11
800874,13
798190,13
805878,10
799287,10
802979,13
795917,16
820435,16
806053,13
809654,13
811762,10
791392,10
809127,13
801223,13
795624,10
823425,0
802153,7
802236,7
826005,16
824156,14
806868,10
808333,0
811979,16
805839,16
786794,10
810766,16
816872,10
801816,16
823886,16
822467,10
803841,11
800537,13
804788,16
802520,11
800258,16
815797,16
802423,11
801497,16
813814,14
802189,7
791479,13
783960,11
821394,16
826345,13
794115,7
804410,16
795427,16
795244,16
823411,11
792408,16
783414,16
811650,7
821311,13
819500,13
798579,10
820932,16
788278,16
795598,11
813139,16
808537,16
815790,16
801558,13
792777,13
815326,16
797828,16
798956,10
793195,7
818146,16
820468,16
807051,10
825628,11
798433,11
807100,10
802998,11
823506,13
789999,13
821534,13
823136,11
812292,11
805924,16
808556,16
811034,16
816566,16
800106,16
785872,11
798789,16
785271,11
811662,14
816841,11
825248,16
796636,16
806237,11
783503,13
783445,13
798019,13
819761,13
795097,16
814292,11
815751,11
821495,16
801445,4
807829,16
806258,14
809853,0
809140,13
825967,11
825475,11
786781,10
823622,11
807602,10
817682,7
796438,11
821540,13
820985,11
787992,4
786609,13
796748,16
825722,11
792043,16
808076,16
815395,11
787777,11
812452,16
814909,16
789856,11
812511,16
809114,13
797250,11
821761,13
809005,16
823316,16
804094,11
805892,10
788824,16
789258,13
788334,7
786257,11
790026,13
805887,16
820415,11
783316,10
822545,10
824578,13
793315,0
799826,13
802233,7
800739,10
820173,13
824653,14
791361,10
798353,11
816578,13
818496,10
791815,16
785152,11
812102,16
801925,16
806816,10
806075,16
808266,11
782442,10
818363,10
812581,7
814362,4
819270,13
809871,11
819573,13
801642,11
795872,16
825608,11
789301,13
799750,13
824740,13
809315,11
803470,13
816980,14
821105,16
813616,0
808237,16
800430,13
815889,11
800596,11
785452,14
813677,11
800164,13
802482,11
804542,13
800577,13
785228,13
785751,16
789238,11
783320,10
822262,10
799180,16
798840,16
815384,16
791268,13
823303,16
794008,10
797854,16
813683,11
799532,10
825139,13
793955,10
786661,16
784029,16
788054,11
804939,10
812686,16
801334,13
794724,16
795432,16
791367,11
803852,13
795721,11
797597,16
794706,10
796669,16
794663,14
818933,13
817203,13
820479,16
826404,16
782634,18
822532,0
819647,11
825949,16
815182,16
784202,13
823835,11
792384,16
816573,13
807049,11
786348,14
812982,16
812146,14
796570,16
798419,4
814002,16
820689,11
807885,16
801357,13
805378,10
783722,11
820882,16
796575,14
787771,13
783571,11
784322,10
808018,16
823311,16
817885,13
806539,10
788180,13
784088,10
793547,7
823480,16
812787,11
790675,16
818557,10
799483,11
782710,14
786562,10
789858,11
805832,16
799825,13
783211,10
802877,0
815233,14
801233,13
785890,16
799318,10
792080,16
815961,11
793026,6
783745,16
792261,14
810887,16
790659,11
802193,7
818415,10
819394,13
826190,0
822645,11
803438,13
793968,11
804170,13
820962,16
811223,14
790133,16
789356,11
817255,7
802581,15
786213,10
787594,16
796700,16
804735,16
823255,16
820356,11
785066,10
802800,16
798708,16
824410,16
788763,16
800706,11
804979,11
819763,13
801783,16
814598,1
819431,13
806207,11
801634,14
789749,13
797636,0
794894,11
824215,11
826310,11
813851,14
790959,11
793951,10
784867,16
821529,14
784150,11
795894,16
796599,11
825487,16
816811,16
789741,13
819856,13
782518,11
818898,13
812479,16
813235,13
792910,10
799231,16
802579,13
783274,10
803148,13
793540,6
809570,13
819683,13
801694,10
805036,10
785433,4
811753,16
806000,13
804437,16
784972,11
821892,16
791359,11
817526,10
818384,11
806501,16
784542,4
799020,16
794500,10
794010,10
782338,4
825970,13
809959,11
788627,10
796078,11
788717,16
808229,16
798582,11
804809,16
809862,11
796663,16
817387,11
808706,16
797284,16
786708,13
815919,16
805231,11
807917,16
789834,14
817096,14
798894,11
807875,16
822085,16
814908,16
824242,10
790843,11
802075,0
782906,11
812828,16
800870,10
824386,16
793833,4
823218,16
794896,10
808964,16
795178,16
821919,16
785474,13
821254,13
814211,10
798347,16
819780,13
800752,16
825166,16
806102,11
820560,11
797835,16
801577,13
821734,13
791401,16
825401,11
787786,13
783023,10
798388,11
790270,13
823456,11
819549,13
788870,16
802032,0
826688,13
811054,16
789383,16
816020,16
826766,13
824062,16
790919,13
816371,13
820429,16
824932,16
800231,11
788825,16
792627,16
822648,16
805955,16
794790,11
802924,0
794268,16
792440,16
795663,14
825272,10
823171,11
793998,16
818695,14
820704,11
784318,13
805831,16
794178,13
809038,11
791531,11
788659,10
800514,13
796029,16
825092,10
807204,11
819241,11
816824,10
817828,13
815221,16
822083,16
794180,13
817153,14
809295,16
799138,16
804791,16
801135,10
793494,4
817905,13
810005,16
802836,0
794573,10
800184,11
791719,16
801416,16
792649,13
782326,14
792535,16
783857,15
782460,10
823156,11
817383,13
783629,13
822263,13
784133,10
811983,16
822401,13
820275,11
791387,10
821847,16
806152,11
823550,10
784119,10
809991,11
823276,16
812816,16
792614,13
811435,16
785455,13
805435,16
825516,11
811352,16
802066,11
786538,11
821207,11
784631,7
788785,16
812273,14
819187,11
819954,13
804795,16
792232,14
789705,13
792621,13
823012,13
808829,16
789032,14
814915,16
785483,7
783659,11
819491,13
799455,16
812119,14
813287,11
796755,16
786872,11
797679,11
783865,16
817241,7
816598,11
786911,13
823981,14
820578,16
786160,14
791193,11
826222,11
799587,10
814753,16
785457,11
804105,11
824306,14
823252,16
818148,16
817181,10
813268,14
795398,0
806569,11
823752,16
820336,11
820036,13
815814,16
789881,13
821157,16
782335,4
805619,16
814916,16
825821,14
804190,11
788950,16
825692,11
795411,16
799929,11
795698,14
801689,16
807603,11
823400,11
792445,10
801819,16
798363,11
783146,11
802772,0
813622,14
805496,10
802311,7
812750,14
807180,16
821401,11
819657,13
799357,16
825472,16
806374,11
782450,10
807185,16
799358,10
805270,13
783744,16
795838,16
814782,16
812779,14
825442,16
824640,11
795950,16
790024,13
821572,16
826706,10
786778,10
787725,11
814486,10
800726,16
799847,13
811866,13
788450,16
822379,7
790263,13
804895,14
797853,16
825170,16
795578,11
795169,10
785309,10
814911,16
805392,13
789829,13
805111,11
792860,11
797126,14
814472,11
798586,10
798978,11
812740,11
814728,16
806050,13
816395,13
798522,16
789535,13
792617,13
823545,10
820744,10
822049,16
813077,11
787995,11
786790,10
784111,11
824434,16
817739,4
814124,11
795787,10
804311,13
788406,16
799992,16
786832,3
806652,11
804908,10
799371,16
812909,16
815340,0
821419,13
791585,11
826589,16
809552,13
794925,11
808899,10
811605,16
810588,16
800298,16
822651,16
787657,10
825160,13
813153,16
787090,13
807607,10
787328,7
804896,14
802770,0
783512,10
809685,13
797134,16
809670,13
802060,11
808020,16
787983,0
807953,16
815893,16
791192,13
825898,11
797485,14
793501,11
825932,11
782669,16
799693,10
826606,11
804558,11
805207,13
794414,14
820710,13
808689,10
802846,0
788909,16
821634,11
806205,10
814334,16
792216,11
819621,13
824693,16
817678,7
806420,10
808562,16
803761,13
817947,13
